2023-11-29 04:08:56,702 INFO    StreamThr :2638 [internal.py:wandb_internal():86] W&B internal server running at pid: 2638, started at: 2023-11-29 04:08:56.701720
2023-11-29 04:09:04,405 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: poll_exit
2023-11-29 04:09:04,406 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: defer
2023-11-29 04:09:04,406 INFO    HandlerThread:2638 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-29 04:09:04,406 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: defer
2023-11-29 04:09:04,406 INFO    SenderThread:2638 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-29 04:09:04,406 INFO    SenderThread:2638 [job_builder.py:build():298] Attempting to build job artifact
2023-11-29 04:09:04,406 INFO    SenderThread:2638 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-29 04:09:04,418 INFO    SenderThread:2638 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-29 04:09:04,422 INFO    SenderThread:2638 [sender.py:transition_state():613] send defer: 9
2023-11-29 04:09:04,422 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: defer
2023-11-29 04:09:04,422 INFO    HandlerThread:2638 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-29 04:09:04,422 DEBUG   SenderThread:2638 [sender.py:send():380] send: artifact
2023-11-29 04:09:05,092 INFO    Thread-12 :2638 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/output.log
2023-11-29 04:09:05,584 INFO    wandb-upload_1:2638 [upload_job.py:push():89] Uploaded file /home/ubuntu/.local/share/wandb/artifacts/staging/tmpijaln0pe
2023-11-29 04:09:05,606 INFO    wandb-upload_0:2638 [upload_job.py:push():89] Uploaded file /home/ubuntu/.local/share/wandb/artifacts/staging/tmp_agcbl1_
2023-11-29 04:09:06,864 INFO    SenderThread:2638 [sender.py:send_artifact():1458] sent artifact job-https___github.com_krishhrana_LLM.git_HW3_llms-class-hw-3-main_src_train_train.py - {'id': 'QXJ0aWZhY3Q6NjUyMzI5MzIw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExOTU0NjMxNQ==', 'latestArtifact': None}}
2023-11-29 04:09:06,864 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: defer
2023-11-29 04:09:06,864 INFO    SenderThread:2638 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-29 04:09:06,864 INFO    SenderThread:2638 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-29 04:09:07,092 INFO    SenderThread:2638 [dir_watcher.py:finish():388] scan: /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files
2023-11-29 04:09:07,093 INFO    SenderThread:2638 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/wandb-metadata.json wandb-metadata.json
2023-11-29 04:09:07,093 INFO    SenderThread:2638 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/requirements.txt requirements.txt
2023-11-29 04:09:07,093 INFO    SenderThread:2638 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/conda-environment.yaml conda-environment.yaml
2023-11-29 04:09:07,093 INFO    SenderThread:2638 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/config.yaml config.yaml
2023-11-29 04:09:07,093 INFO    SenderThread:2638 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/output.log output.log
2023-11-29 04:09:07,097 INFO    SenderThread:2638 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/wandb-summary.json wandb-summary.json
2023-11-29 04:09:07,099 INFO    SenderThread:2638 [sender.py:transition_state():613] send defer: 10
2023-11-29 04:09:07,099 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: defer
2023-11-29 04:09:07,100 INFO    HandlerThread:2638 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-29 04:09:07,101 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: defer
2023-11-29 04:09:07,101 INFO    SenderThread:2638 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-29 04:09:07,101 INFO    SenderThread:2638 [file_pusher.py:finish():175] shutting down file pusher
2023-11-29 04:09:07,354 INFO    wandb-upload_1:2638 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/conda-environment.yaml
2023-11-29 04:09:07,434 INFO    wandb-upload_2:2638 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/requirements.txt
2023-11-29 04:09:07,458 INFO    wandb-upload_4:2638 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/wandb-summary.json
2023-11-29 04:09:07,467 INFO    wandb-upload_0:2638 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/config.yaml
2023-11-29 04:09:07,475 INFO    wandb-upload_3:2638 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/files/output.log
2023-11-29 04:09:07,675 INFO    Thread-11 (_thread_body):2638 [sender.py:transition_state():613] send defer: 11
2023-11-29 04:09:07,675 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: defer
2023-11-29 04:09:07,676 INFO    HandlerThread:2638 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-29 04:09:07,676 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: defer
2023-11-29 04:09:07,676 INFO    SenderThread:2638 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-29 04:09:07,676 INFO    SenderThread:2638 [file_pusher.py:join():181] waiting for file pusher
2023-11-29 04:09:07,676 INFO    SenderThread:2638 [sender.py:transition_state():613] send defer: 12
2023-11-29 04:09:07,676 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: defer
2023-11-29 04:09:07,676 INFO    HandlerThread:2638 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-29 04:09:07,676 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: status_report
2023-11-29 04:09:07,676 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: defer
2023-11-29 04:09:07,676 INFO    SenderThread:2638 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-29 04:09:07,676 INFO    SenderThread:2638 [file_stream.py:finish():595] file stream finish called
2023-11-29 04:09:07,848 INFO    SenderThread:2638 [file_stream.py:finish():599] file stream finish is done
2023-11-29 04:09:07,848 INFO    SenderThread:2638 [sender.py:transition_state():613] send defer: 13
2023-11-29 04:09:07,848 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: defer
2023-11-29 04:09:07,848 INFO    HandlerThread:2638 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-29 04:09:07,848 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: defer
2023-11-29 04:09:07,848 INFO    SenderThread:2638 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-29 04:09:07,848 INFO    SenderThread:2638 [sender.py:transition_state():613] send defer: 14
2023-11-29 04:09:07,848 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: defer
2023-11-29 04:09:07,848 INFO    HandlerThread:2638 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-29 04:09:07,849 DEBUG   SenderThread:2638 [sender.py:send():380] send: final
2023-11-29 04:09:07,849 DEBUG   SenderThread:2638 [sender.py:send():380] send: footer
2023-11-29 04:09:07,849 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: defer
2023-11-29 04:09:07,849 INFO    SenderThread:2638 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-29 04:09:07,849 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-29 04:09:07,849 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: poll_exit
2023-11-29 04:09:07,849 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: server_info
2023-11-29 04:09:07,850 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: server_info
2023-11-29 04:09:07,851 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: get_summary
2023-11-29 04:09:07,851 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-29 04:09:07,851 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-29 04:09:07,852 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: job_info
2023-11-29 04:09:07,937 DEBUG   SenderThread:2638 [sender.py:send_request():407] send_request: job_info
2023-11-29 04:09:07,938 INFO    MainThread:2638 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-29 04:09:07,938 INFO    MainThread:2638 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-29 04:09:07,938 INFO    MainThread:2638 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-29 04:09:07,938 DEBUG   HandlerThread:2638 [handler.py:handle_request():146] handle_request: shutdown
2023-11-29 04:09:07,938 INFO    HandlerThread:2638 [handler.py:finish():866] shutting down handler
2023-11-29 04:09:08,852 INFO    WriterThread:2638 [datastore.py:close():294] close: /home/ubuntu/LLM/wandb/run-20231129_040856-xmnuiuvi/run-xmnuiuvi.wandb
2023-11-29 04:09:08,937 INFO    SenderThread:2638 [sender.py:finish():1536] shutting down sender
2023-11-29 04:09:08,938 INFO    SenderThread:2638 [file_pusher.py:finish():175] shutting down file pusher
2023-11-29 04:09:08,938 INFO    SenderThread:2638 [file_pusher.py:join():181] waiting for file pusher
