2023-11-30 03:14:32,680 INFO    StreamThr :11358 [internal.py:wandb_internal():86] W&B internal server running at pid: 11358, started at: 2023-11-30 03:14:32.680348
2023-11-30 03:14:33,257 DEBUG   HandlerThread:11358 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-1038-aws-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2023-11-30T03:14:33.252109', 'startedAt': '2023-11-30T03:14:32.677549', 'docker': None, 'cuda': None, 'args': ('/home/ubuntu/LLM/outputs/GPT-final-2/config.yaml',), 'state': 'running', 'program': '/home/ubuntu/LLM/HW3/llms-class-hw-3-main/src/train/train.py', 'codePathLocal': 'HW3/llms-class-hw-3-main/src/train/train.py', 'codePath': 'HW3/llms-class-hw-3-main/src/train/train.py', 'git': {'remote': 'https://github.com/krishhrana/LLM.git', 'commit': '7032004b271c38186ae5fb467e649cbc9e5e77bb'}, 'email': None, 'root': '/home/ubuntu/LLM', 'host': 'ip-172-31-14-219', 'username': 'ubuntu', 'executable': '/home/ubuntu/miniconda3/envs/HW3/bin/python3', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2804.553875, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2837.817, 'min': 0.0, 'max': 0.0}, {'current': 2799.802, 'min': 0.0, 'max': 0.0}, {'current': 2799.802, 'min': 0.0, 'max': 0.0}, {'current': 2799.802, 'min': 0.0, 'max': 0.0}, {'current': 2799.802, 'min': 0.0, 'max': 0.0}, {'current': 2799.802, 'min': 0.0, 'max': 0.0}, {'current': 2799.802, 'min': 0.0, 'max': 0.0}, {'current': 2799.802, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 77.47649002075195, 'used': 59.60820007324219}}, 'gpu': 'NVIDIA A10G', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A10G', 'memory_total': 24146608128}], 'memory': {'total': 30.99468231201172}}
2023-11-30 03:14:33,257 INFO    HandlerThread:11358 [system_monitor.py:probe():224] Finished collecting system info
2023-11-30 03:14:33,257 INFO    HandlerThread:11358 [system_monitor.py:probe():227] Publishing system info
2023-11-30 03:14:33,257 DEBUG   HandlerThread:11358 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-30 03:14:33,257 DEBUG   HandlerThread:11358 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-30 03:14:33,257 DEBUG   HandlerThread:11358 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-30 03:14:34,133 INFO    Thread-12 :11358 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/conda-environment.yaml
2023-11-30 03:14:34,133 INFO    Thread-12 :11358 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/requirements.txt
2023-11-30 03:14:35,133 INFO    Thread-12 :11358 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/conda-environment.yaml
2023-11-30 03:14:35,154 DEBUG   HandlerThread:11358 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-30 03:14:35,154 INFO    HandlerThread:11358 [system_monitor.py:probe():229] Finished publishing system info
2023-11-30 03:14:35,156 DEBUG   SenderThread:11358 [sender.py:send():380] send: files
2023-11-30 03:14:35,156 INFO    SenderThread:11358 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-30 03:14:35,161 DEBUG   SenderThread:11358 [sender.py:send():380] send: telemetry
2023-11-30 03:14:35,162 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-30 03:14:35,207 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: stop_status
2023-11-30 03:14:35,207 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: stop_status
2023-11-30 03:14:35,544 INFO    wandb-upload_0:11358 [upload_job.py:push():131] Uploaded file /tmp/tmpgaeu8u24wandb/1f4br4e9-wandb-metadata.json
2023-11-30 03:14:36,133 INFO    Thread-12 :11358 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/wandb-metadata.json
2023-11-30 03:14:37,133 INFO    Thread-12 :11358 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/output.log
2023-11-30 03:14:38,398 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: status_report
2023-11-30 03:14:38,570 DEBUG   SenderThread:11358 [sender.py:send():380] send: telemetry
2023-11-30 03:14:38,631 DEBUG   SenderThread:11358 [sender.py:send():380] send: telemetry
2023-11-30 03:14:38,733 DEBUG   SenderThread:11358 [sender.py:send():380] send: exit
2023-11-30 03:14:38,733 INFO    SenderThread:11358 [sender.py:send_exit():585] handling exit code: 1
2023-11-30 03:14:38,734 INFO    SenderThread:11358 [sender.py:send_exit():587] handling runtime: 5
2023-11-30 03:14:38,734 INFO    SenderThread:11358 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-30 03:14:38,734 INFO    SenderThread:11358 [sender.py:send_exit():593] send defer
2023-11-30 03:14:38,734 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:38,734 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-30 03:14:38,734 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:38,734 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-30 03:14:38,734 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 1
2023-11-30 03:14:38,734 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:38,734 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-30 03:14:38,734 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:38,734 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-30 03:14:38,734 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 2
2023-11-30 03:14:38,735 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:38,735 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-30 03:14:38,735 INFO    HandlerThread:11358 [system_monitor.py:finish():203] Stopping system monitor
2023-11-30 03:14:38,735 INFO    HandlerThread:11358 [interfaces.py:finish():202] Joined cpu monitor
2023-11-30 03:14:38,735 DEBUG   SystemMonitor:11358 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-30 03:14:38,735 DEBUG   SystemMonitor:11358 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-30 03:14:38,735 DEBUG   SystemMonitor:11358 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-30 03:14:38,736 INFO    HandlerThread:11358 [interfaces.py:finish():202] Joined disk monitor
2023-11-30 03:14:38,754 INFO    HandlerThread:11358 [interfaces.py:finish():202] Joined gpu monitor
2023-11-30 03:14:38,754 INFO    HandlerThread:11358 [interfaces.py:finish():202] Joined memory monitor
2023-11-30 03:14:38,754 INFO    HandlerThread:11358 [interfaces.py:finish():202] Joined network monitor
2023-11-30 03:14:38,754 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:38,754 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-30 03:14:38,754 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 3
2023-11-30 03:14:38,754 DEBUG   SenderThread:11358 [sender.py:send():380] send: stats
2023-11-30 03:14:38,755 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:38,755 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-30 03:14:38,755 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:38,755 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-30 03:14:38,755 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 4
2023-11-30 03:14:38,755 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:38,755 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-30 03:14:38,755 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:38,755 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-30 03:14:38,755 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 5
2023-11-30 03:14:38,755 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:38,755 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-30 03:14:38,755 DEBUG   SenderThread:11358 [sender.py:send():380] send: summary
2023-11-30 03:14:38,756 INFO    SenderThread:11358 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-30 03:14:38,756 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:38,756 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-30 03:14:38,756 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 6
2023-11-30 03:14:38,756 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:38,756 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-30 03:14:38,756 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:38,756 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-30 03:14:38,759 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: status_report
2023-11-30 03:14:38,945 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 7
2023-11-30 03:14:38,946 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:38,946 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-30 03:14:38,946 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:38,946 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-30 03:14:39,134 INFO    Thread-12 :11358 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/config.yaml
2023-11-30 03:14:39,134 INFO    Thread-12 :11358 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/output.log
2023-11-30 03:14:39,134 INFO    Thread-12 :11358 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/wandb-summary.json
2023-11-30 03:14:39,734 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-30 03:14:40,741 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 8
2023-11-30 03:14:40,741 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: poll_exit
2023-11-30 03:14:40,741 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:40,741 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-30 03:14:40,741 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:40,741 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-30 03:14:40,741 INFO    SenderThread:11358 [job_builder.py:build():298] Attempting to build job artifact
2023-11-30 03:14:40,741 INFO    SenderThread:11358 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-30 03:14:40,753 INFO    SenderThread:11358 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-30 03:14:40,756 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 9
2023-11-30 03:14:40,756 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:40,756 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-30 03:14:40,756 DEBUG   SenderThread:11358 [sender.py:send():380] send: artifact
2023-11-30 03:14:41,135 INFO    Thread-12 :11358 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/output.log
2023-11-30 03:14:41,721 INFO    wandb-upload_1:11358 [upload_job.py:push():86] Skipped uploading /home/ubuntu/.local/share/wandb/artifacts/staging/tmp0755m0i3
2023-11-30 03:14:41,968 INFO    wandb-upload_0:11358 [upload_job.py:push():89] Uploaded file /home/ubuntu/.local/share/wandb/artifacts/staging/tmp0ygodpcg
2023-11-30 03:14:43,067 INFO    SenderThread:11358 [sender.py:send_artifact():1458] sent artifact job-https___github.com_krishhrana_LLM.git_HW3_llms-class-hw-3-main_src_train_train.py - {'id': 'QXJ0aWZhY3Q6NjUzMjIwMDk0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExOTYxNDIwMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjUzMjEwMjA4', 'versionIndex': 1}}}
2023-11-30 03:14:43,067 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:43,067 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-30 03:14:43,067 INFO    SenderThread:11358 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-30 03:14:43,136 INFO    SenderThread:11358 [dir_watcher.py:finish():388] scan: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files
2023-11-30 03:14:43,136 INFO    SenderThread:11358 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/wandb-metadata.json wandb-metadata.json
2023-11-30 03:14:43,136 INFO    SenderThread:11358 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/requirements.txt requirements.txt
2023-11-30 03:14:43,136 INFO    SenderThread:11358 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/conda-environment.yaml conda-environment.yaml
2023-11-30 03:14:43,136 INFO    SenderThread:11358 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/config.yaml config.yaml
2023-11-30 03:14:43,136 INFO    SenderThread:11358 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/output.log output.log
2023-11-30 03:14:43,137 INFO    SenderThread:11358 [dir_watcher.py:finish():402] scan save: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/wandb-summary.json wandb-summary.json
2023-11-30 03:14:43,138 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 10
2023-11-30 03:14:43,139 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:43,144 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-30 03:14:43,144 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:43,144 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-30 03:14:43,144 INFO    SenderThread:11358 [file_pusher.py:finish():175] shutting down file pusher
2023-11-30 03:14:43,364 INFO    wandb-upload_0:11358 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/conda-environment.yaml
2023-11-30 03:14:43,437 INFO    wandb-upload_1:11358 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/requirements.txt
2023-11-30 03:14:43,470 INFO    wandb-upload_3:11358 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/output.log
2023-11-30 03:14:43,476 INFO    wandb-upload_4:11358 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/wandb-summary.json
2023-11-30 03:14:43,495 INFO    wandb-upload_2:11358 [upload_job.py:push():131] Uploaded file /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/files/config.yaml
2023-11-30 03:14:43,695 INFO    Thread-11 (_thread_body):11358 [sender.py:transition_state():613] send defer: 11
2023-11-30 03:14:43,695 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:43,696 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-30 03:14:43,696 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:43,696 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-30 03:14:43,696 INFO    SenderThread:11358 [file_pusher.py:join():181] waiting for file pusher
2023-11-30 03:14:43,696 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 12
2023-11-30 03:14:43,696 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:43,696 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-30 03:14:43,696 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:43,696 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-30 03:14:43,696 INFO    SenderThread:11358 [file_stream.py:finish():595] file stream finish called
2023-11-30 03:14:43,800 INFO    SenderThread:11358 [file_stream.py:finish():599] file stream finish is done
2023-11-30 03:14:43,800 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 13
2023-11-30 03:14:43,800 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:43,801 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-30 03:14:43,801 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:43,801 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-30 03:14:43,801 INFO    SenderThread:11358 [sender.py:transition_state():613] send defer: 14
2023-11-30 03:14:43,801 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: defer
2023-11-30 03:14:43,801 INFO    HandlerThread:11358 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-30 03:14:43,801 DEBUG   SenderThread:11358 [sender.py:send():380] send: final
2023-11-30 03:14:43,801 DEBUG   SenderThread:11358 [sender.py:send():380] send: footer
2023-11-30 03:14:43,801 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: defer
2023-11-30 03:14:43,801 INFO    SenderThread:11358 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-30 03:14:43,802 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-30 03:14:43,802 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: poll_exit
2023-11-30 03:14:43,802 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: server_info
2023-11-30 03:14:43,802 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: server_info
2023-11-30 03:14:43,804 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: get_summary
2023-11-30 03:14:43,804 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-30 03:14:43,804 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-30 03:14:43,804 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: job_info
2023-11-30 03:14:43,870 DEBUG   SenderThread:11358 [sender.py:send_request():407] send_request: job_info
2023-11-30 03:14:43,870 INFO    MainThread:11358 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-30 03:14:43,870 INFO    MainThread:11358 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-30 03:14:43,870 INFO    MainThread:11358 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-30 03:14:43,870 DEBUG   HandlerThread:11358 [handler.py:handle_request():146] handle_request: shutdown
2023-11-30 03:14:43,870 INFO    HandlerThread:11358 [handler.py:finish():866] shutting down handler
2023-11-30 03:14:44,804 INFO    WriterThread:11358 [datastore.py:close():294] close: /home/ubuntu/LLM/wandb/run-20231130_031432-455lj85b/run-455lj85b.wandb
2023-11-30 03:14:44,870 INFO    SenderThread:11358 [sender.py:finish():1536] shutting down sender
2023-11-30 03:14:44,870 INFO    SenderThread:11358 [file_pusher.py:finish():175] shutting down file pusher
2023-11-30 03:14:44,870 INFO    SenderThread:11358 [file_pusher.py:join():181] waiting for file pusher
